2835,X26.37,1.691041645,-7.393166002,Tcell_Cd7high(Small-Intestine),,,,,,,
2836,X27.37,1.749526818,-7.577206281,Tcell_Cd7high(Small-Intestine),,,,,,,
2837,X28.37,1.61856911,-7.554589258,Tcell_Cd7high(Small-Intestine),,,,,,,
2838,X29.37,1.649330214,-7.494098883,Tcell_Cd7high(Small-Intestine),,,,,,,
2839,X31.37,1.692679937,-7.503910734,Tcell_Cd7high(Small-Intestine),,,,,,,
2840,X32.37,1.69647185,-7.304796996,Tcell_Cd7high(Small-Intestine),,,,,,,
2841,X33.37,1.824539465,-7.387417723,Tcell_Cd7high(Small-Intestine),,,,,,,
2842,X34.37,1.685572974,-7.465564595,Tcell_Cd7high(Small-Intestine),,,,,,,
2843,X35.37,1.717698762,-7.571279777,Tcell_Cd7high(Small-Intestine),,,,,,,
2844,X36.37,1.675636711,-7.550419618,Tcell_Cd7high(Small-Intestine),,,,,,,
2845,X37.37,1.593771293,-7.389884884,Tcell_Cd7high(Small-Intestine),,,,,,,
2846,X38.37,1.760722088,-7.478326142,Tcell_Cd7high(Small-Intestine),,,,,,,
2847,X39.37,1.644622523,-7.482670564,Tcell_Cd7high(Small-Intestine),,,,,,,
2848,X40.37,1.631862797,-7.418324831,Tcell_Cd7high(Small-Intestine),,,,,,,
2849,X42.37,1.63706436,-7.466346886,Tcell_Cd7high(Small-Intestine),,,,,,,
2850,X43.37,1.702154112,-7.526379826,Tcell_Cd7high(Small-Intestine),,,,,,,
2851,X46.37,1.705882053,-7.44446852,Tcell_Cd7high(Small-Intestine),,,,,,,
2852,X48.37,1.615730313,-7.424410267,Tcell_Cd7high(Small-Intestine),,,,,,,
2853,X49.37,1.711020279,-7.526675069,Tcell_Cd7high(Small-Intestine),,,,,,,
2854,X2.38,3.852536879,-7.067101905,Columnarepithelium(Small-Intestine),,,,,,,
2855,X0.39,3.965169863,-7.069388132,Columnarepithelium(Small-Intestine),,,,,,,
2856,X9.38,4.005694874,-7.059400425,Columnarepithelium(Small-Intestine),,,,,,,
2857,X12.38,3.945571819,-7.040964772,Columnarepithelium(Small-Intestine),,,,,,,
2858,X34.38,4.072800278,-7.080731741,Columnarepithelium(Small-Intestine),,,,,,,
2859,X38.38,3.954440804,-7.072397755,Columnarepithelium(Small-Intestine),,,,,,,
2860,X17.38,3.982686576,-7.091561103,Columnarepithelium(Small-Intestine),,,,,,,
2861,X1.38,3.974396114,-7.12105286,Columnarepithelium(Small-Intestine),,,,,,,
2862,X18.38,3.925280437,-7.068549793,Columnarepithelium(Small-Intestine),,,,,,,
2863,X21.38,3.897678731,-7.184850274,Columnarepithelium(Small-Intestine),,,,,,,
2864,X23.38,3.895781164,-7.182761092,Columnarepithelium(Small-Intestine),,,,,,,
2865,X32.38,3.945691083,-7.108326728,Columnarepithelium(Small-Intestine),,,,,,,
2866,X46.38,3.856770935,-7.099979201,Columnarepithelium(Small-Intestine),,,,,,,
2867,X6.38,3.5623283,-7.311933315,Columnarepithelium(Small-Intestine),,,,,,,
2868,X14.38,3.369621527,-7.296805841,Columnarepithelium(Small-Intestine),,,,,,,
2869,X24.38,3.836901988,-7.243258448,Columnarepithelium(Small-Intestine),,,,,,,
2870,X13.38,3.916186188,-7.195544846,Columnarepithelium(Small-Intestine),,,,,,,
2871,X4.38,3.897290668,-7.206060164,Columnarepithelium(Small-Intestine),,,,,,,
2872,X35.38,3.906010224,-7.197365069,Columnarepithelium(Small-Intestine),,,,,,,
2873,X5.38,3.946218736,-7.069090172,Columnarepithelium(Small-Intestine),,,,,,,
2874,X36.38,3.860275884,-7.224905204,Columnarepithelium(Small-Intestine),,,,,,,
2875,X40.38,3.812438929,-7.268484575,Columnarepithelium(Small-Intestine),,,,,,,
2876,X7.38,3.647360862,-7.124161902,Columnarepithelium(Small-Intestine),,,,,,,
2877,X44.38,3.506627051,-7.149540305,Columnarepithelium(Small-Intestine),,,,,,,
2878,X8.38,3.865186085,-7.276197706,Columnarepithelium(Small-Intestine),,,,,,,
2879,X28.38,4.017768769,-7.071379824,Columnarepithelium(Small-Intestine),,,,,,,
2880,X48.38,4.04391815,-7.07491817,Columnarepithelium(Small-Intestine),,,,,,,
2881,X10.38,3.359609358,-7.151709781,Columnarepithelium(Small-Intestine),,,,,,,
2882,X49.38,3.665630692,-7.090052068,Columnarepithelium(Small-Intestine),,,,,,,
2883,X11.38,4.026423063,-7.085213324,Columnarepithelium(Small-Intestine),,,,,,,
2884,X29.38,3.80241,-7.224438078,Columnarepithelium(Small-Intestine),,,,,,,
2885,X42.38,2.667055086,-7.169776617,Columnarepithelium(Small-Intestine),,,,,,,
2886,X19.38,3.886368237,-7.207110324,Columnarepithelium(Small-Intestine),,,,,,,
2887,X20.38,4.06307163,-7.050771716,Columnarepithelium(Small-Intestine),,,,,,,
2888,X30.38,3.971537722,-7.08508444,Columnarepithelium(Small-Intestine),,,,,,,
2889,X43.38,4.018707637,-7.071824247,Columnarepithelium(Small-Intestine),,,,,,,
2890,X22.38,3.927069625,-7.169675294,Columnarepithelium(Small-Intestine),,,,,,,
2891,X26.38,4.008482194,-7.079995078,Columnarepithelium(Small-Intestine),,,,,,,
2892,X33.38,3.56199884,-7.119915254,Columnarepithelium(Small-Intestine),,,,,,,
2893,X41.38,2.647228733,-7.143190113,Columnarepithelium(Small-Intestine),,,,,,,
2894,X39.38,3.887864966,-7.207348206,Columnarepithelium(Small-Intestine),,,,,,,
2895,X47.38,3.930016818,-7.148994481,Columnarepithelium(Small-Intestine),,,,,,,
2896,X47.39,3.319020972,-7.70239723,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2897,X1.39,3.075445906,-8.057564284,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2898,X2.39,2.957034346,-8.162990309,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2899,X18.39,2.927674509,-8.158527405,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2900,X24.39,3.16156575,-8.100937322,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2901,X35.39,2.917967392,-8.12795925,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2902,X40.39,2.920856597,-8.173816553,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2903,X3.39,3.287591788,-7.695205312,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2904,X6.39,3.189302444,-8.049828283,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2905,X4.39,3.15718051,-8.179221966,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2906,X39.39,3.190307117,-8.146104718,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2907,X42.39,3.258304175,-8.092769125,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2908,X45.39,3.19554814,-8.136602911,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2909,X38.39,3.190566916,-7.911221285,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2910,X19.39,3.234271818,-7.858241159,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2911,X29.39,3.24877325,-7.889321397,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2912,X21.39,3.307637905,-7.677011963,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2913,X14.39,3.176459032,-7.740930011,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2914,X33.39,3.247630182,-7.734737138,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2915,X20.39,3.138338119,-8.196485295,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2916,X32.39,2.771232634,-8.126458241,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2917,X26.39,3.313268067,-7.75918004,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2918,X37.39,3.321249618,-7.765333243,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2919,X46.39,3.264210303,-7.766345578,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2920,X48.39,2.923876545,-8.012662115,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2921,X44.39,3.319002315,-7.697895822,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine),,,,,,,
2922,X1.40,10.7822508,12.86437272,Prostateglandcell(Prostate),,,,,,,
2923,X0.41,10.77059153,12.87665422,Prostateglandcell(Prostate),,,,,,,
2924,X5.40,10.75294839,12.89439287,Prostateglandcell(Prostate),,,,,,,
2925,X24.40,10.72771807,12.92002615,Prostateglandcell(Prostate),,,,,,,
2926,X27.40,10.76060184,12.88643188,Prostateglandcell(Prostate),,,,,,,
2927,X37.40,10.75915391,12.88781734,Prostateglandcell(Prostate),,,,,,,
2928,X23.40,10.8075538,12.83720152,Prostateglandcell(Prostate),,,,,,,
2929,X32.40,10.77963173,12.86557857,Prostateglandcell(Prostate),,,,,,,
2930,X33.40,10.85315535,12.79213599,Prostateglandcell(Prostate),,,,,,,
2931,X2.40,10.81685819,12.82996801,Prostateglandcell(Prostate),,,,,,,
2932,X7.40,10.78832417,12.85853664,Prostateglandcell(Prostate),,,,,,,
2933,X22.40,10.83129672,12.81547195,Prostateglandcell(Prostate),,,,,,,
2934,X49.40,10.81280185,12.83402411,Prostateglandcell(Prostate),,,,,,,
2935,X3.40,10.79470379,12.85235931,Prostateglandcell(Prostate),,,,,,,
2936,X30.40,10.85377095,12.79289788,Prostateglandcell(Prostate),,,,,,,
2937,X4.40,10.7921701,12.85347745,Prostateglandcell(Prostate),,,,,,,
2938,X17.40,10.76092558,12.88576106,Prostateglandcell(Prostate),,,,,,,
2939,X21.40,10.8152009,12.83100517,Prostateglandcell(Prostate),,,,,,,
2940,X6.40,10.8472407,12.79965468,Prostateglandcell(Prostate),,,,,,,
2941,X10.40,10.87043837,12.77642495,Prostateglandcell(Prostate),,,,,,,
2942,X19.40,10.83817941,12.80782331,Prostateglandcell(Prostate),,,,,,,
2943,X28.40,10.82590543,12.81989057,Prostateglandcell(Prostate),,,,,,,
2944,X35.40,10.90197397,12.74435886,Prostateglandcell(Prostate),,,,,,,
2945,X8.40,10.70598367,12.94116224,Prostateglandcell(Prostate),,,,,,,
2946,X9.40,10.87991439,12.7639709,Prostateglandcell(Prostate),,,,,,,
2947,X29.40,10.84905377,12.79665387,Prostateglandcell(Prostate),,,,,,,
2948,X11.40,10.74706258,12.89855956,Prostateglandcell(Prostate),,,,,,,
2949,X20.40,10.66496046,12.98075012,Prostateglandcell(Prostate),,,,,,,
2950,X12.40,10.78754034,12.85407941,Prostateglandcell(Prostate),,,,,,,
2951,X16.40,10.83253067,12.81267026,Prostateglandcell(Prostate),,,,,,,
2952,X13.40,10.81750924,12.82849296,Prostateglandcell(Prostate),,,,,,,
2953,X14.40,10.78399362,12.86028425,Prostateglandcell(Prostate),,,,,,,
2954,X47.40,10.73500309,12.91089849,Prostateglandcell(Prostate),,,,,,,
2955,X15.40,10.75397536,12.89235534,Prostateglandcell(Prostate),,,,,,,
2956,X25.40,10.83071054,12.81424773,Prostateglandcell(Prostate),,,,,,,
2957,X48.40,10.84609411,12.80000325,Prostateglandcell(Prostate),,,,,,,
2958,X18.40,10.76282633,12.88318428,Prostateglandcell(Prostate),,,,,,,
2959,X42.40,10.76636869,12.87939388,Prostateglandcell(Prostate),,,,,,,
2960,X26.40,10.73377811,12.91316383,Prostateglandcell(Prostate),,,,,,,
2961,X38.40,10.81835301,12.82760731,Prostateglandcell(Prostate),,,,,,,
2962,X31.40,10.82411714,12.82062315,Prostateglandcell(Prostate),,,,,,,
2963,X34.40,10.78954793,12.85527884,Prostateglandcell(Prostate),,,,,,,
2964,X36.40,10.77006839,12.87604596,Prostateglandcell(Prostate),,,,,,,
2965,X39.40,10.76051863,12.88583907,Prostateglandcell(Prostate),,,,,,,
2966,X40.40,10.83098902,12.81479936,Prostateglandcell(Prostate),,,,,,,
2967,X41.40,10.78639511,12.86483053,Prostateglandcell(Prostate),,,,,,,
2968,X45.40,10.76933187,12.87898596,Prostateglandcell(Prostate),,,,,,,
2969,X43.40,10.87452084,12.76882697,Prostateglandcell(Prostate),,,,,,,
2970,X44.40,10.72581982,12.92095947,Prostateglandcell(Prostate),,,,,,,
2971,X46.40,10.80441445,12.84124615,Prostateglandcell(Prostate),,,,,,,
2972,X4.137,-8.115560494,3.079837728,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2973,X0.42,-8.200647659,3.112880676,Macrophage_Spp1high(Placenta),,,,,,,
2974,X5.137,-8.113860478,3.049279857,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2975,X9.137,-8.153564374,3.073004092,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2976,X48.137,-8.062535962,3.038239831,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2977,X49.137,-8.123846737,3.011885927,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2978,X1.41,-8.467813988,3.473625214,Macrophage_Spp1high(Placenta),,,,,,,
2979,X20.41,-8.463426257,3.467279648,Macrophage_Spp1high(Placenta),,,,,,,
2980,X36.41,-8.435265973,3.471327876,Macrophage_Spp1high(Placenta),,,,,,,
2981,X22.137,-8.378672809,3.358345428,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2982,X2.41,-8.563947031,3.596314782,Macrophage_Spp1high(Placenta),,,,,,,
2983,X9.41,-8.631636604,3.724992476,Macrophage_Spp1high(Placenta),,,,,,,
2984,X26.41,-8.509691269,3.569732032,Macrophage_Spp1high(Placenta),,,,,,,
2985,X3.41,-8.514175799,3.512459279,Macrophage_Spp1high(Placenta),,,,,,,
2986,X6.41,-8.604989175,3.609927908,Macrophage_Spp1high(Placenta),,,,,,,
2987,X4.41,-8.79324578,3.703678849,Macrophage_Spp1high(Placenta),,,,,,,
2988,X47.135,-9.028622221,3.800632315,Macrophage_Pf4high(Mammary-Gland-Involution),,,,,,,
2989,X5.41,-8.532015643,3.546487908,Macrophage_Spp1high(Placenta),,,,,,,
2990,X7.41,-8.59915748,3.616644514,Macrophage_Spp1high(Placenta),,,,,,,
2991,X29.41,-8.547380547,3.543831768,Macrophage_Spp1high(Placenta),,,,,,,
2992,X8.41,-8.134549507,3.024981597,Macrophage_Spp1high(Placenta),,,,,,,
2993,X16.137,-8.080251816,2.993852894,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2994,X33.137,-8.114548494,2.995429038,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2995,X36.137,-8.138414026,3.022229159,Alveolarmacrophage_Ear2high(Lung),,,,,,,
2996,X10.41,-8.575101666,3.77503774,Macrophage_Spp1high(Placenta),,,,,,,
2997,X11.41,-8.409504567,3.517240263,Macrophage_Spp1high(Placenta),,,,,,,
2998,X28.41,-8.206554817,3.068519519,Macrophage_Spp1high(Placenta),,,,,,,
2999,X12.41,-8.164769446,3.02730201,Macrophage_Spp1high(Placenta),,,,,,,
3000,X30.137,-8.067486333,2.942164783,Alveolarmacrophage_Ear2high(Lung),,,,,,,
3001,X32.137,-8.139047926,3.047483964,Alveolarmacrophage_Ear2high(Lung),,,,,,,
3002,X13.41,-8.488268094,3.477188417,Macrophage_Spp1high(Placenta),,,,,,,
3003,X14.41,-8.710237012,3.885372343,Macrophage_Spp1high(Placenta),,,,,,,
3004,X15.41,-8.754330999,3.905508989,Macrophage_Spp1high(Placenta),,,,,,,
3005,X42.41,-8.891766063,3.699084517,Macrophage_Spp1high(Placenta),,,,,,,
3006,X4.135,-9.05584347,3.751243097,Macrophage_Pf4high(Mammary-Gland-Involution),,,,,,,
3007,X6.140,-8.163866295,6.158718417,Dendriticcell_Cst3high(Liver),,,,,,,
3008,X16.41,-7.89728902,3.004999069,Macrophage_Spp1high(Placenta),,,,,,,
3009,X29.137,-7.698003115,3.054289254,Alveolarmacrophage_Ear2high(Lung),,,,,,,
3010,X39.138,-7.50749679,2.921975705,Plasmacytoiddendriticcell(Lung),,,,,,,
3011,X17.41,-8.485338696,3.509182768,Macrophage_Spp1high(Placenta),,,,,,,
3012,X18.41,-8.50197306,3.583458091,Macrophage_Spp1high(Placenta),,,,,,,
3013,X19.41,-8.532754893,3.64096038,Macrophage_Spp1high(Placenta),,,,,,,
3014,X35.41,-8.597889837,3.671901345,Macrophage_Spp1high(Placenta),,,,,,,
3015,X21.41,-8.590549005,3.548189844,Macrophage_Spp1high(Placenta),,,,,,,
3016,X22.41,-8.274826795,3.246242249,Macrophage_Spp1high(Placenta),,,,,,,
3017,X2.137,-8.198849162,3.114880912,Alveolarmacrophage_Ear2high(Lung),,,,,,,
3018,X24.137,-8.068187716,3.025055964,Alveolarmacrophage_Ear2high(Lung),,,,,,,
3019,X23.41,-8.355562434,3.304772488,Macrophage_Spp1high(Placenta),,,,,,,
3020,X24.41,-8.481514395,3.507835906,Macrophage_Spp1high(Placenta),,,,,,,
3021,X25.41,-8.214136927,3.157550607,Macrophage_Spp1high(Placenta),,,,,,,
3022,X27.41,-8.672269891,3.606912955,Macrophage_Spp1high(Placenta),,,,,,,
3023,X30.41,-8.573430078,3.589045067,Macrophage_Spp1high(Placenta),,,,,,,
3024,X32.41,-8.498491189,3.495779623,Macrophage_Spp1high(Placenta),,,,,,,
3025,X33.41,-8.379376564,3.355857444,Macrophage_Spp1high(Placenta),,,,,,,
3026,X34.41,-7.360037445,2.120944903,Macrophage_Spp1high(Placenta),,,,,,,
3027,X5.168,-6.628573965,1.261139619,Macrophage_Lyz2high(Fetal_Intestine),,,,,,,
3028,X42.168,-6.583509678,1.251716683,Macrophage_Lyz2high(Fetal_Intestine),,,,,,,
3029,X45.168,-6.669742796,1.388720538,Macrophage_Lyz2high(Fetal_Intestine),,,,,,,
3030,X41.41,-8.408075243,3.377625773,Macrophage_Spp1high(Placenta),,,,,,,
3031,X37.41,-8.644920186,3.741819547,Macrophage_Spp1high(Placenta),,,,,,,
3032,X4.121,-7.917644501,4.137534361,Macrophage_Lyz1high(Mammary-Gland-Virgin),,,,,,,
3033,X38.41,-8.039881302,4.59623323,Macrophage_Spp1high(Placenta),,,,,,,
3034,X39.121,-7.957965885,4.366904174,Macrophage_Lyz1high(Mammary-Gland-Virgin),,,,,,,
3035,X18.138,-7.989098224,4.576913545,Plasmacytoiddendriticcell(Lung),,,,,,,
3036,X39.41,-8.163778768,3.167939988,Macrophage_Spp1high(Placenta),,,,,,,
3037,X40.41,-8.609881501,3.566600643,Macrophage_Spp1high(Placenta),,,,,,,
3038,X18.135,-9.166951753,3.741629926,Macrophage_Pf4high(Mammary-Gland-Involution),,,,,,,
3039,X43.135,-9.062869881,3.70774798,Macrophage_Pf4high(Mammary-Gland-Involution),,,,,,,
3040,X43.41,-8.410895959,3.40461068,Macrophage_Spp1high(Placenta),,,,,,,
3041,X44.41,-8.344743301,3.27959577,Macrophage_Spp1high(Placenta),,,,,,,
3042,X45.41,-8.200053731,3.11672483,Macrophage_Spp1high(Placenta),,,,,,,
3043,X46.41,-8.184160274,3.102457257,Macrophage_Spp1high(Placenta),,,,,,,
3044,X47.41,-8.593504603,3.657770769,Macrophage_Spp1high(Placenta),,,,,,,
3045,X48.41,-8.352230405,3.29495057,Macrophage_Spp1high(Placenta),,,,,,,
3046,X6.137,-8.090440236,2.957575389,Alveolarmacrophage_Ear2high(Lung),,,,,,,
3047,X49.41,-8.1394828,3.012862214,Macrophage_Spp1high(Placenta),,,,,,,
3048,X1.42,2.930234725,1.924939319,Stromalcell(Placenta),,,,,,,
3049,X6.89,3.111210555,1.957149728,Stromalcell_Ndnhigh(Neonatal-Muscle),,,,,,,
3050,X30.89,3.044862429,2.030445976,Stromalcell_Ndnhigh(Neonatal-Muscle),,,,,,,
3051,X42.183,2.782719547,2.077047318,StromalCell_Cxcl14high(Embryonic-Mesenchyme),,,,,,,
3052,X17.42,2.917129414,1.951531412,Stromalcell(Placenta),,,,,,,
3053,X8.73,3.074190746,1.627486979,Osteoblast_Ppichigh(Neonatal-Skin),,,,,,,
3054,X17.73,3.021602672,1.582268085,Osteoblast_Ppichigh(Neonatal-Skin),,,,,,,
3055,X9.87,3.376577453,1.726665936,Epithelialcell(Neonatal-Muscle),,,,,,,
3056,X2.42,3.034586535,2.002135208,Stromalcell(Placenta),,,,,,,
3057,X2.89,3.172915161,1.899156509,Stromalcell_Ndnhigh(Neonatal-Muscle),,,,,,,
3058,X0.172,1.874408812,2.772490976,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3059,X4.42,2.150149149,2.952322102,Stromalcell(Placenta),,,,,,,
3060,X3.42,2.524100891,2.627318412,Stromalcell(Placenta),,,,,,,
3061,X7.42,2.375938021,2.982129953,Stromalcell(Placenta),,,,,,,
3062,X11.42,2.845438683,2.026874356,Stromalcell(Placenta),,,,,,,
3063,X19.42,2.774366805,2.156513589,Stromalcell(Placenta),,,,,,,
3064,X47.42,2.40042858,2.831666928,Stromalcell(Placenta),,,,,,,
3065,X17.171,1.929837919,2.959476091,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3066,X43.171,1.657076534,3.409680448,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3067,X49.171,1.974082127,2.890312163,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3068,X5.42,2.843021678,1.923363322,Stromalcell(Placenta),,,,,,,
3069,X29.42,2.858715685,1.831062924,Stromalcell(Placenta),,,,,,,
3070,X36.42,2.962014223,1.804569887,Stromalcell(Placenta),,,,,,,
3071,X6.42,2.825479982,1.972993194,Stromalcell(Placenta),,,,,,,
3072,X46.42,2.750060842,2.053044426,Stromalcell(Placenta),,,,,,,
3073,X47.171,2.882091885,1.818856382,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3074,X10.42,1.77109108,3.385466096,Stromalcell(Placenta),,,,,,,
3075,X8.42,2.978016646,1.752421938,Stromalcell(Placenta),,,,,,,
3076,X9.42,2.879272239,1.924883962,Stromalcell(Placenta),,,,,,,
3077,X39.150,1.626995846,3.51634447,Stromalcell_Cdkn1chigh(Fetal_Stomache),,,,,,,
3078,X44.166,1.644420562,3.336162832,Stromalcell_Adamdec1high(Fetal_Intestine),,,,,,,
3079,X47.166,1.37927608,3.609641545,Stromalcell_Adamdec1high(Fetal_Intestine),,,,,,,
3080,X16.171,1.530670585,3.650581601,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3081,X27.171,1.71331298,3.17823746,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3082,X12.42,2.744850264,2.105717862,Stromalcell(Placenta),,,,,,,
3083,X13.42,2.876272115,1.806064188,Stromalcell(Placenta),,,,,,,
3084,X45.73,2.971427129,1.517504683,Osteoblast_Ppichigh(Neonatal-Skin),,,,,,,
3085,X1.77,3.187463269,1.213193535,Stromalcell_Gas6high(Neonatal-Skin),,,,,,,
3086,X42.42,1.880865232,4.511619984,Stromalcell(Placenta),,,,,,,
3087,X21.171,1.568692073,3.549377653,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3088,X48.171,-8.753079826,2.370804832,Stromalcell_Stmn2high(Fetal_Intestine),,,,,,,
3089,X15.42,-8.701453831,2.470401678,Stromalcell(Placenta),,,,,,,
3090,X1.182,-8.900194128,2.430525853,Macrophage(Embryonic-Mesenchyme),,,,,,,
3091,X8.182,-8.706330945,2.307489948,Macrophage(Embryonic-Mesenchyme),,,,,,,
3092,X21.182,-8.76888541,2.326239217,Macrophage(Embryonic-Mesenchyme),,,,,,,
3093,X36.184,-8.323888097,2.056732525,Stromalcell_Cxcl12high(Embryonic-Mesenchyme),,,,,,,
3094,X16.42,2.980594136,1.906986878,Stromalcell(Placenta),,,,,,,
3095,X42.73,3.282484426,1.504488619,Osteoblast_Ppichigh(Neonatal-Skin),,,,,,,
3096,X18.42,2.737629938,2.228364174,Stromalcell(Placenta),,,,,,,
3097,X26.42,2.721472136,2.287501793,Stromalcell(Placenta),,,,,,,
3098,X41.73,2.956917656,1.549763223,Osteoblast_Ppichigh(Neonatal-Skin),,,,,,,
3099,X41.42,1.313740715,5.279724808,Stromalcell(Placenta),,,,,,,
3100,X20.42,1.191596087,-3.623536453,Stromalcell(Placenta),,,,,,,
3101,X17.107,-0.21952958,-1.051101647,Basophils(Bone_Marrow_Mesenchyme),,,,,,,
3102,X12.109,1.041458909,-3.543923204,Bcell(Bone_Marrow_Mesenchyme),,,,,,,
3103,X17.109,1.173648084,-3.692924404,Bcell(Bone_Marrow_Mesenchyme),,,,,,,
3104,X14.124,2.007450928,-5.177127721,Bcell_Ly6dhigh(Mammary-Gland-Pregrancy),,,,,,,
3105,X21.42,2.918598151,2.047125765,Stromalcell(Placenta),,,,,,,
3106,X22.42,2.651240454,2.39539185,Stromalcell(Placenta),,,,,,,
3107,X24.42,2.697955056,2.16975545,Stromalcell(Placenta),,,,,,,
3108,X23.42,2.721942214,2.150503871,Stromalcell(Placenta),,,,,,,
3109,X48.42,2.582416951,2.184598333,Stromalcell(Placenta),,,,,,,
3110,X33.151,1.962646886,2.806312506,Stromalcell_Dcnhigh(Fetal_Stomache),,,,,,,
3111,X25.42,2.877499822,1.857534829,Stromalcell(Placenta),,,,,,,
3112,X0.91,1.461078345,5.448601715,Musclecell_Myl9high(Neonatal-Muscle),,,,,,,
3113,X27.42,1.508066397,5.209105004,Stromalcell(Placenta),,,,,,,
3114,X18.90,-3.0636419,6.542569233,Musclecell_Myl9high(Neonatal-Muscle),,,,,,,
3115,X1.159,1.646000587,5.278095004,Smoothmusclecell(Fetal_Lung),,,,,,,
3116,X16.159,1.731182174,4.94123753,Smoothmusclecell(Fetal_Lung),,,,,,,
3117,X37.167,1.724107619,4.958473659,Entericmusclecell(Fetal_Intestine),,,,,,,
3118,X28.42,2.535920437,2.442955199,Stromalcell(Placenta),,,,,,,
3119,X2.150,1.897416297,2.895523248,Stromalcell_Cdkn1chigh(Fetal_Stomache),,,,,,,
3120,X30.42,-2.506292958,2.826917609,Stromalcell(Placenta),,,,,,,
3121,X9.43,-2.782033014,2.652358576,Progenitortrophoblast_Gjb3high(Placenta),,,,,,,
3122,X46.48,-2.854074041,2.579655262,Spongiotrophoblast_Phlda2high(Placenta),,,,,,,
3123,X48.48,-2.991382046,2.575348559,Spongiotrophoblast_Phlda2high(Placenta),,,,,,,
3124,X2.47,-4.235785341,2.063570419,Invasivespongiotrophoblast(Placenta),,,,,,,
3125,X31.42,-4.310818103,2.033943481,Stromalcell(Placenta),,,,,,,
3126,X5.47,-4.409395985,1.994276541,Invasivespongiotrophoblast(Placenta),,,,,,,
3127,X8.47,-4.331074052,2.023935326,Invasivespongiotrophoblast(Placenta),,,,,,,
3128,X17.47,-4.3660404,2.000778443,Invasivespongiotrophoblast(Placenta),,,,,,,
3129,X43.47,-4.168749108,2.097973673,Invasivespongiotrophoblast(Placenta),,,,,,,
3130,X32.42,2.709497372,2.29854486,Stromalcell(Placenta),,,,,,,
3131,X14.89,3.674122026,1.613742554,Stromalcell_Ndnhigh(Neonatal-Muscle),,,,,,,
3132,X33.42,3.651726099,1.682303785,Stromalcell(Placenta),,,,,,,
3133,X16.89,3.4624454,1.461868849,Stromalcell_Ndnhigh(Neonatal-Muscle),,,,,,,
3134,X39.89,3.72154489,1.646908256,Stromalcell_Ndnhigh(Neonatal-Muscle),,,,,,,
3135,X20.95,3.700441218,1.639730897,Stromalcell_Fmodhigh(Neonatal-Heart),,,,,,,
