Dim1	Dim2	Dataset
12.38520564	-6.65263933	Endothelial cell_Tm4sf1 high(Uterus)
12.48542155	-6.956489504	Endothelial cell_Tm4sf1 high(Uterus)
12.57881869	-6.427556932	Endothelial cell_Tm4sf1 high(Uterus)
12.80574645	-6.165597856	Endothelial cell_Tm4sf1 high(Uterus)
12.3878168	-6.364682615	Endothelial cell_Tm4sf1 high(Uterus)
12.34195937	-6.943079889	Endothelial cell_Tm4sf1 high(Uterus)
13.27310218	-6.010335863	Endothelial cell_Tm4sf1 high(Uterus)
12.31193866	-6.832969129	Endothelial cell_Tm4sf1 high(Uterus)
4.704165828	-4.540782392	Stromal cell_Hsd11b2 high(Uterus)
4.641933334	-4.531365335	Stromal cell_Hsd11b2 high(Uterus)
4.431183231	-4.628625811	Stromal cell_Hsd11b2 high(Uterus)
3.516266	-5.917983473	Stromal cell_Hsd11b2 high(Uterus)
4.307518852	-4.441336096	Stromal cell_Hsd11b2 high(Uterus)
4.51269902	-4.443962515	Stromal cell_Hsd11b2 high(Uterus)
4.258699787	-4.566812456	Stromal cell_Hsd11b2 high(Uterus)
4.391273391	-4.236091555	Stromal cell_Hsd11b2 high(Uterus)
4.62334336	-4.907144964	Stromal cell_Hsd11b2 high(Uterus)
4.74749459	-5.260409773	Stromal cell_Hsd11b2 high(Uterus)
4.659448516	-4.288180292	Stromal cell_Hsd11b2 high(Uterus)
4.618302238	-4.3908934	Stromal cell_Hsd11b2 high(Uterus)
4.225016487	-4.715237081	Stromal cell_Hsd11b2 high(Uterus)
4.386148346	-4.915105284	Stromal cell_Hsd11b2 high(Uterus)
4.094930065	-4.278640211	Stromal cell_Hsd11b2 high(Uterus)
4.410675895	-4.35414213	Stromal cell_Hsd11b2 high(Uterus)
4.466272724	-4.306068838	Stromal cell_Hsd11b2 high(Uterus)
4.21697129	-4.485488356	Stromal cell_Hsd11b2 high(Uterus)
4.575699699	-4.60820669	Stromal cell_Hsd11b2 high(Uterus)
4.272027385	-4.836366594	Stromal cell_Hsd11b2 high(Uterus)
4.308232677	-4.467573583	Stromal cell_Hsd11b2 high(Uterus)
4.044290912	-5.838119448	Stromal cell_Hsd11b2 high(Uterus)
4.646457565	-4.643262327	Stromal cell_Hsd11b2 high(Uterus)
1.954956543	-5.298244417	Stromal cell_Hsd11b2 high(Uterus)
4.640237701	-4.474522531	Stromal cell_Hsd11b2 high(Uterus)
4.7405671	-4.582618654	Stromal cell_Hsd11b2 high(Uterus)
4.088945282	-4.476220549	Stromal cell_Hsd11b2 high(Uterus)
4.450850856	-4.556807459	Stromal cell_Hsd11b2 high(Uterus)
4.140625846	-4.198795259	Stromal cell_Hsd11b2 high(Uterus)
4.521020782	-4.324932039	Stromal cell_Hsd11b2 high(Uterus)
4.406678569	-4.256358087	Stromal cell_Hsd11b2 high(Uterus)
4.728198421	-4.480981291	Stromal cell_Hsd11b2 high(Uterus)
4.357111824	-4.424328268	Stromal cell_Hsd11b2 high(Uterus)
4.137486827	-5.774566114	Stromal cell_Hsd11b2 high(Uterus)
4.002750528	-4.422905863	Stromal cell_Hsd11b2 high(Uterus)
4.656515491	-4.93822378	Stromal cell_Hsd11b2 high(Uterus)
4.336248291	-5.143435419	Stromal cell_Hsd11b2 high(Uterus)
4.728932273	-4.675735891	Stromal cell_Hsd11b2 high(Uterus)
4.598062885	-4.987473429	Stromal cell_Hsd11b2 high(Uterus)
4.529108417	-5.013579786	Stromal cell_Hsd11b2 high(Uterus)
4.442015541	-4.539852083	Stromal cell_Hsd11b2 high(Uterus)
4.547400367	-5.149370611	Stromal cell_Hsd11b2 high(Uterus)
