,X.comp1,Y.comp1,
3300,47.73786636,1.219859819,Human-HSC
3301,49.04291037,1.219859819,Human-HSC
3302,36.03902055,1.219859819,Human-HSC
3303,41.45626072,1.219859819,Human-HSC
3304,46.47693326,1.219859819,Human-HSC
3305,42.27347186,1.219859819,Human-HSC
3306,36.20572054,1.219859819,Human-HSC
3307,48.98312435,1.219859819,Human-HSC
3308,49.298205,1.219859819,Human-HSC
3309,39.30910775,1.219859819,Human-HSC
3310,38.15288599,1.219859819,Human-HSC
3311,44.37595503,1.219859819,Human-HSC
3312,46.68549268,1.219859819,Human-HSC
3313,38.35920269,1.219859819,Human-HSC
3314,40.73798393,1.219859819,Human-HSC
3315,39.82847758,1.219859819,Human-HSC
3316,44.18924414,1.219859819,Human-HSC
3317,42.45820016,1.219859819,Human-HSC
3318,46.58164646,1.219859819,Human-HSC
3319,35.78686626,1.219859819,Human-HSC
3320,38.39845688,1.219859819,Human-HSC
3321,41.2122204,1.219859819,Human-HSC
3322,38.77924774,1.219859819,Human-HSC
3323,41.97817737,1.219859819,Human-HSC
3324,37.52319305,1.219859819,Human-HSC
3325,45.03701831,1.219859819,Human-HSC
3326,39.52163026,1.219859819,Human-HSC
3327,46.80230603,1.219859819,Human-HSC
3328,35.84697884,1.219859819,Human-HSC
3329,40.24508108,1.219859819,Human-HSC
3330,42.55030003,1.219859819,Human-HSC
3331,39.04951185,1.219859819,Human-HSC
3332,35.69149033,1.219859819,Human-HSC
3333,46.57844547,1.219859819,Human-HSC
3334,35.00850307,1.219859819,Human-HSC
3335,35.47434816,1.219859819,Human-HSC
3336,44.50573302,1.219859819,Human-HSC
3337,49.17579944,1.219859819,Human-HSC
3338,41.20315178,1.219859819,Human-HSC
3339,41.69572613,1.219859819,Human-HSC
3340,42.64736727,1.219859819,Human-HSC
3341,47.16160862,1.219859819,Human-HSC
3342,38.29967424,1.219859819,Human-HSC
3343,42.65981513,1.219859819,Human-HSC
3344,38.74765459,1.219859819,Human-HSC
3345,40.87922258,1.219859819,Human-HSC
3346,43.05873312,1.219859819,Human-HSC
3347,57.78919444,1.219859819,Human-HSC
3348,41.64697518,1.219859819,Human-HSC
3349,40.1932873,1.219859819,Human-HSC
3350,57.88136468,1.219859819,Human-HSC
3351,45.64010341,1.219859819,Human-HSC
3352,40.84591261,1.219859819,Human-HSC
3353,39.16504103,1.219859819,Human-HSC
3354,39.40161913,1.219859819,Human-HSC
3355,41.56849997,1.219859819,Human-HSC
3356,38.67629807,1.219859819,Human-HSC
3357,38.21594166,1.219859819,Human-HSC
3358,45.3636654,1.219859819,Human-HSC
3359,39.75471612,1.219859819,Human-HSC
3360,39.23446273,1.219859819,Human-HSC
3361,46.36707742,1.219859819,Human-HSC
3362,38.33408656,1.219859819,Human-HSC
3363,40.13257138,1.219859819,Human-HSC
3364,55.90565729,1.219859819,Human-HSC
3365,39.0500471,1.219859819,Human-HSC
3366,41.11715186,1.219859819,Human-HSC
3367,39.2864702,1.219859819,Human-HSC
3368,56.25429421,1.219859819,Human-HSC
3369,40.88767346,1.219859819,Human-HSC
3370,43.76505292,1.219859819,Human-HSC
3371,48.42430783,1.219859819,Human-HSC
3372,51.74251937,1.219859819,Human-HSC
3373,42.77431241,1.219859819,Human-HSC
3374,61.4907899,1.219859819,Human-HSC
3375,49.66687461,1.219859819,Human-HSC
3376,54.93171349,1.219859819,Human-HSC
3377,43.81767782,1.219859819,Human-HSC
3378,58.47055,1.219859819,Human-HSC
3379,46.68027025,1.219859819,Human-HSC
3380,42.4361466,1.219859819,Human-HSC
3381,50.02653253,1.219859819,Human-HSC
3382,43.27229745,1.219859819,Human-HSC
3383,43.31055435,1.219859819,Human-HSC
3384,56.8073361,1.219859819,Human-HSC
3385,46.53879836,1.219859819,Human-HSC
3386,39.886898,1.219859819,Human-HSC
3387,41.58961806,1.219859819,Human-HSC
3388,47.12865881,1.219859819,Human-HSC
3389,37.45045432,1.219859819,Human-HSC
3390,46.39646461,1.219859819,Human-HSC
3391,52.28624401,1.219859819,Human-HSC
3392,46.60710349,1.219859819,Human-HSC
3393,46.81750296,1.219859819,Human-HSC
3394,55.50708652,1.219859819,Human-HSC
3395,42.25080602,1.219859819,Human-HSC
3396,46.41521669,1.219859819,Human-HSC
3397,41.68111015,1.219859819,Human-HSC
3398,55.43843633,1.219859819,Human-HSC
3399,44.78123216,1.219859819,Human-HSC
3400,49.75871925,1.219859819,Human-HSC
3401,47.91510047,1.219859819,Human-HSC
3402,42.61092158,1.219859819,Human-HSC
3403,54.31402608,1.219859819,Human-HSC
3404,42.04497152,1.219859819,Human-HSC
3405,38.83214944,1.219859819,Human-HSC
3406,46.93432987,1.219859819,Human-HSC
3407,38.02600823,1.219859819,Human-HSC
3408,46.13697283,1.219859819,Human-HSC
3409,42.9161007,1.219859819,Human-HSC
3410,48.09892942,1.219859819,Human-HSC
3411,54.16261508,1.219859819,Human-HSC
3412,44.63151362,1.219859819,Human-HSC
3413,42.32283682,1.219859819,Human-HSC
3414,46.71063599,1.219859819,Human-HSC
3415,42.43698734,1.219859819,Human-HSC
3416,42.23457755,1.219859819,Human-HSC
3417,47.6183311,1.219859819,Human-HSC
3418,48.6412218,1.219859819,Human-HSC
3419,49.63296043,1.219859819,Human-HSC
3420,47.85940929,1.219859819,Human-HSC
3421,55.2576229,1.219859819,Human-HSC
3422,44.9630696,1.219859819,Human-HSC
3423,43.28429694,1.219859819,Human-HSC
3424,41.33260809,1.219859819,Human-HSC
3425,47.28615353,1.219859819,Human-HSC
3426,43.23636028,1.219859819,Human-HSC
3427,50.151125,1.219859819,Human-HSC
3428,48.87769261,1.219859819,Human-HSC
3429,42.85082809,1.219859819,Human-HSC
3430,42.23146283,1.219859819,Human-HSC
3431,56.72740792,1.219859819,Human-HSC
3432,48.4582549,1.219859819,Human-HSC
3433,46.32346314,1.219859819,Human-HSC
3434,48.86671588,1.219859819,Human-HSC
3435,46.84283088,1.219859819,Human-HSC
3436,43.77229063,1.219859819,Human-HSC
3437,47.90501828,1.219859819,Human-HSC
3438,48.98393999,1.219859819,Human-HSC
3439,37.72649199,1.219859819,Human-HSC
3440,56.42444107,1.219859819,Human-HSC
3441,43.70879726,1.219859819,Human-HSC
3442,55.17560528,1.219859819,Human-HSC
3443,40.57724857,1.219859819,Human-HSC
3444,50.18129512,1.219859819,Human-HSC
3445,48.11149796,1.219859819,Human-HSC
3446,43.41328042,1.219859819,Human-HSC
3447,48.50486145,1.219859819,Human-HSC
3448,41.71673135,1.219859819,Human-HSC
3449,50.3247697,1.219859819,Human-HSC
3450,43.71931534,1.219859819,Human-HSC
3451,40.20723316,1.219859819,Human-HSC
3452,57.98335292,1.219859819,Human-HSC
3453,45.98988144,1.219859819,Human-HSC
3454,38.34169046,1.219859819,Human-HSC
3455,44.96441039,1.219859819,Human-HSC
3456,56.91927937,1.219859819,Human-HSC
3457,45.86487198,1.219859819,Human-HSC
3458,38.11217047,1.219859819,Human-HSC
3459,38.63505361,1.219859819,Human-HSC
3460,41.36785314,1.219859819,Human-HSC
3461,42.24693237,1.219859819,Human-HSC
3462,38.85356702,1.219859819,Human-HSC
3463,53.09369568,1.219859819,Human-HSC
3464,38.73528942,1.219859819,Human-HSC
3465,47.76516545,1.219859819,Human-HSC
3466,40.50062338,1.219859819,Human-HSC
3467,37.41231618,1.219859819,Human-HSC
3468,41.91316378,1.219859819,Human-HSC
3469,38.65230165,1.219859819,Human-HSC
3470,52.46906826,1.219859819,Human-HSC
3471,46.11336992,1.219859819,Human-HSC
3472,38.58832519,1.219859819,Human-HSC
3473,42.33614502,1.219859819,Human-HSC
3474,41.06180697,1.219859819,Human-HSC
3475,42.92419097,1.219859819,Human-HSC
3476,39.27611193,1.219859819,Human-HSC
3477,42.45373457,1.219859819,Human-HSC
3478,39.75749013,1.219859819,Human-HSC
3479,38.14374746,1.219859819,Human-HSC
3480,38.24316468,1.219859819,Human-HSC
3481,42.50662538,1.219859819,Human-HSC
3482,44.56135763,1.219859819,Human-HSC
3483,42.81635706,1.219859819,Human-HSC
3484,46.48382913,1.219859819,Human-HSC
3485,33.09894396,1.219859819,Human-HSC
3486,45.43701529,1.219859819,Human-HSC
3487,38.30451925,1.219859819,Human-HSC
3488,49.44028866,1.219859819,Human-HSC
3489,38.2191868,1.219859819,Human-HSC
3490,44.71054369,1.219859819,Human-HSC
3491,45.28657303,1.219859819,Human-HSC
3492,45.44163301,1.219859819,Human-HSC
3493,43.73337438,1.219859819,Human-HSC
3494,49.4097242,1.219859819,Human-HSC
3495,41.71965183,1.219859819,Human-HSC
3496,41.53510854,1.219859819,Human-HSC
3497,39.72558839,1.219859819,Human-HSC
3498,45.42860791,1.219859819,Human-HSC
3499,37.94573479,1.219859819,Human-HSC
3500,41.99015867,1.219859819,Human-HSC
3501,42.24369472,1.219859819,Human-HSC
3502,51.8093186,1.219859819,Human-HSC
3503,42.56581775,1.219859819,Human-HSC
3504,40.75779213,1.219859819,Human-HSC
3505,40.32615241,1.219859819,Human-HSC
3506,41.38738315,1.219859819,Human-HSC
3507,38.19216424,1.219859819,Human-HSC
3508,40.38171801,1.219859819,Human-HSC
3509,41.71614393,1.219859819,Human-HSC
3510,38.02094217,1.219859819,Human-HSC
3511,43.92284454,1.219859819,Human-HSC
3512,38.9726035,1.219859819,Human-HSC
3513,46.17184048,1.219859819,Human-HSC
3514,51.07557806,1.219859819,Human-HSC
3515,38.27741969,1.219859819,Human-HSC
3516,40.80307203,1.219859819,Human-HSC
3517,41.99900954,1.219859819,Human-HSC
3518,47.79576113,1.219859819,Human-HSC
3519,46.81312298,1.219859819,Human-HSC
3520,48.77690781,1.219859819,Human-HSC
3521,42.55124875,1.219859819,Human-HSC
3522,41.25963365,1.219859819,Human-HSC
3523,41.45939067,1.219859819,Human-HSC
3524,38.6567358,1.219859819,Human-HSC
3525,46.48233839,1.219859819,Human-HSC
3526,43.69718529,1.219859819,Human-HSC
3527,41.55886308,1.219859819,Human-HSC
3528,44.95439901,1.219859819,Human-HSC
3529,50.70026156,1.219859819,Human-HSC
3530,43.49235138,1.219859819,Human-HSC
3531,40.83788218,1.219859819,Human-HSC
3532,40.63612867,1.219859819,Human-HSC
3533,47.54414401,1.219859819,Human-HSC
3534,40.87720402,1.219859819,Human-HSC
3535,40.51535803,1.219859819,Human-HSC
3536,43.84394835,1.219859819,Human-HSC
3537,37.5836588,1.219859819,Human-HSC
3538,39.87223646,1.219859819,Human-HSC
3539,45.49057662,1.219859819,Human-HSC
3540,38.35422671,1.219859819,Human-HSC
3541,43.61346007,1.219859819,Human-HSC
3542,40.80344983,1.219859819,Human-HSC
3543,41.15148484,1.219859819,Human-HSC
3544,38.23102494,1.219859819,Human-HSC
3545,44.83999969,1.219859819,Human-HSC
3546,38.72361094,1.219859819,Human-HSC
3547,36.76833564,1.219859819,Human-HSC
3548,41.56987045,1.219859819,Human-HSC
3549,45.88257213,1.219859819,Human-HSC
3550,43.73384833,1.219859819,Human-HSC
3551,37.32442912,1.219859819,Human-HSC
3552,45.62231659,1.219859819,Human-HSC
3553,38.00556931,1.219859819,Human-HSC
3554,41.38162307,1.219859819,Human-HSC
3555,41.126854,1.219859819,Human-HSC
3556,38.27022154,1.219859819,Human-HSC
3557,38.32124459,1.219859819,Human-HSC
3558,45.7062395,1.219859819,Human-HSC
3559,44.63729052,1.219859819,Human-HSC
3560,39.22078789,1.219859819,Human-HSC
3561,41.88112527,1.219859819,Human-HSC
3562,42.29587964,1.219859819,Human-HSC
3563,54.36067285,1.219859819,Human-HSC
3564,37.84158866,1.219859819,Human-HSC
3565,45.64262466,1.219859819,Human-HSC
3566,59.24937234,1.219859819,Human-HSC
3567,49.97254829,1.219859819,Human-HSC
3568,41.24553432,1.219859819,Human-HSC
3569,38.29400723,1.219859819,Human-HSC
3570,38.48590334,1.219859819,Human-HSC
3571,38.61692684,1.219859819,Human-HSC
3572,43.30814871,1.219859819,Human-HSC
3573,43.89204906,1.219859819,Human-HSC
3574,41.81112208,1.219859819,Human-HSC
3575,42.42035092,1.219859819,Human-HSC
3576,46.7285701,1.219859819,Human-HSC
3577,40.83173273,1.219859819,Human-HSC
3578,41.02641279,1.219859819,Human-HSC
3579,37.80025421,1.219859819,Human-HSC
3580,40.9865155,1.219859819,Human-HSC
3581,45.03611984,1.219859819,Human-HSC
3582,43.64988132,1.219859819,Human-HSC
3583,46.04779746,1.219859819,Human-HSC
3584,41.94292277,1.219859819,Human-HSC
3585,52.92839714,1.219859819,Human-HSC
3586,39.05558911,1.219859819,Human-HSC
3587,37.01986418,1.219859819,Human-HSC
3588,53.12089685,1.219859819,Human-HSC
3589,42.85319181,1.219859819,Human-HSC
3590,39.30058138,1.219859819,Human-HSC
3591,54.04713572,1.219859819,Human-HSC
3592,41.16937701,1.219859819,Human-HSC
3593,40.19181222,1.219859819,Human-HSC
3594,41.02250698,1.219859819,Human-HSC
3595,45.43098979,1.219859819,Human-HSC
3596,41.9730548,1.219859819,Human-HSC
3597,40.46649058,1.219859819,Human-HSC
3598,51.78736955,1.219859819,Human-HSC
3599,38.76931588,1.219859819,Human-HSC
3600,52.37312007,1.219859819,Human-HSC
3601,40.88892047,1.219859819,Human-HSC
3602,39.77174306,1.219859819,Human-HSC
3603,42.05252523,1.219859819,Human-HSC
3604,38.15224571,1.219859819,Human-HSC
3605,38.32528157,1.219859819,Human-HSC
3606,38.16210422,1.219859819,Human-HSC
3607,40.60493831,1.219859819,Human-HSC
3608,56.12182934,1.219859819,Human-HSC
3609,40.05648668,1.219859819,Human-HSC
3610,40.7506905,1.219859819,Human-HSC
3611,53.92500661,1.219859819,Human-HSC
3612,39.02062464,1.219859819,Human-HSC
3613,39.81192998,1.219859819,Human-HSC
3614,45.51854414,1.219859819,Human-HSC
3615,42.79195077,1.219859819,Human-HSC
3616,45.06437997,1.219859819,Human-HSC
3617,42.22041654,1.219859819,Human-HSC
3618,45.97476404,1.219859819,Human-HSC
3619,38.59929301,1.219859819,Human-HSC
3620,50.10046809,1.219859819,Human-HSC
3621,38.25748783,1.219859819,Human-HSC
3622,46.74692256,1.219859819,Human-HSC
3623,45.50927153,1.219859819,Human-HSC
3624,56.97334719,1.219859819,Human-HSC
3625,39.42110898,1.219859819,Human-HSC
3626,44.4056479,1.219859819,Human-HSC
3627,40.43486661,1.219859819,Human-HSC
3628,47.29292195,1.219859819,Human-HSC
3629,43.07002705,1.219859819,Human-HSC
3630,49.10863396,1.219859819,Human-HSC
3631,49.17038644,1.219859819,Human-HSC
3632,45.6715209,1.219859819,Human-HSC
3633,41.23900176,1.219859819,Human-HSC
3634,49.22121111,1.219859819,Human-HSC
3635,41.06892301,1.219859819,Human-HSC
3636,45.31771579,1.219859819,Human-HSC
3637,38.39013609,1.219859819,Human-HSC
3638,46.56142297,1.219859819,Human-HSC
3639,42.97644406,1.219859819,Human-HSC
3640,43.67775748,1.219859819,Human-HSC
3641,41.43687417,1.219859819,Human-HSC
3642,46.11455039,1.219859819,Human-HSC
3643,39.0657136,1.219859819,Human-HSC
3644,46.46011654,1.219859819,Human-HSC
3645,37.79924122,1.219859819,Human-HSC
3646,41.60536157,1.219859819,Human-HSC
3647,39.93304458,1.219859819,Human-HSC
3648,42.81448852,1.219859819,Human-HSC
3649,41.67990299,1.219859819,Human-HSC
3650,41.78655,1.219859819,Human-HSC
3651,40.35142184,1.219859819,Human-HSC
3652,51.85974135,1.219859819,Human-HSC
3653,41.26480926,1.219859819,Human-HSC
3654,36.83465671,1.219859819,Human-HSC
3655,41.27774858,1.219859819,Human-HSC
3656,36.51578449,1.219859819,Human-HSC
3657,50.98732255,1.219859819,Mouse-HSC
3658,36.51283041,1.219859819,Mouse-HSC
3659,47.50472727,1.219859819,Mouse-HSC
3660,38.29281179,1.219859819,Mouse-HSC
3661,51.85849212,1.219859819,Mouse-HSC
3662,42.75300726,1.219859819,Mouse-HSC
3663,36.78216874,1.219859819,Mouse-HSC
3664,41.67133381,1.219859819,Mouse-HSC
3665,33.61140266,1.219859819,Mouse-HSC
3666,34.37388528,1.219859819,Mouse-HSC
3667,47.48589047,1.219859819,Mouse-HSC
3668,44.078264,1.219859819,Mouse-HSC
3669,35.41860947,1.219859819,Mouse-HSC
3670,34.04845631,1.219859819,Mouse-HSC
3671,43.63541353,1.219859819,Mouse-HSC
3672,42.15663347,1.219859819,Mouse-HSC
3673,51.24101663,1.219859819,Mouse-HSC
3674,58.35946342,1.219859819,Mouse-HSC
3675,43.99671902,1.219859819,Mouse-HSC
3676,44.0292137,1.219859819,Mouse-HSC
3677,63.67270313,1.219859819,Mouse-HSC
3678,46.5626349,1.219859819,Mouse-HSC
3679,42.4290762,1.219859819,Mouse-HSC
3680,44.36815102,1.219859819,Mouse-HSC
3681,52.61916166,1.219859819,Mouse-HSC
3682,46.39942276,1.219859819,Mouse-HSC
3683,34.97211827,1.219859819,Mouse-HSC
3684,53.86916945,1.219859819,Mouse-HSC
3685,34.75053226,1.219859819,Mouse-HSC
3686,51.30573202,1.219859819,Mouse-HSC
3687,36.30761327,1.219859819,Mouse-HSC
3688,35.55452943,1.219859819,Mouse-HSC
3689,46.31264022,1.219859819,Mouse-HSC
3690,40.45239966,1.219859819,Mouse-HSC
3691,34.98785411,1.219859819,Mouse-HSC
3692,48.31304735,1.219859819,Mouse-HSC
3693,53.29240946,1.219859819,Mouse-HSC
3694,34.93815965,1.219859819,Mouse-HSC
3695,43.52877988,1.219859819,Mouse-HSC
3696,45.71715482,1.219859819,Mouse-HSC
3697,42.3634084,1.219859819,Mouse-HSC
3698,55.23437723,1.219859819,Mouse-HSC
3699,43.1653746,1.219859819,Mouse-HSC
3700,46.63030825,1.219859819,Mouse-HSC
3701,51.99434242,1.219859819,Mouse-HSC
3702,57.43768075,1.219859819,Mouse-HSC
3703,42.03492847,1.219859819,Mouse-HSC
3704,34.26421577,1.219859819,Mouse-HSC
3705,36.36279004,1.219859819,Mouse-HSC
3706,42.82603051,1.219859819,Mouse-HSC
3707,43.16125773,1.219859819,Mouse-HSC
3708,37.78166867,1.219859819,Mouse-HSC
3709,38.03509828,1.219859819,Mouse-HSC
3710,47.67701117,1.219859819,Mouse-HSC
3711,47.65667029,1.219859819,Mouse-HSC
3712,45.50691869,1.219859819,Mouse-HSC
3713,35.43502422,1.219859819,Mouse-HSC
3714,33.5167744,1.219859819,Mouse-HSC
3715,34.81180034,1.219859819,Mouse-HSC
3716,49.83245221,1.219859819,Mouse-HSC
3717,49.17083366,1.219859819,Mouse-HSC
3718,42.01022843,1.219859819,Mouse-HSC
3719,44.38376706,1.219859819,Mouse-HSC
3720,43.91414436,1.219859819,Mouse-HSC
3721,34.29673304,1.219859819,Mouse-HSC
3722,43.43886895,1.219859819,Mouse-HSC
3723,43.52532166,1.219859819,Mouse-HSC
3724,42.75357822,1.219859819,Mouse-HSC
3725,43.34946443,1.219859819,Mouse-HSC
3726,42.87088067,1.219859819,Mouse-HSC
3727,49.25654742,1.219859819,Mouse-HSC
3728,35.47552732,1.219859819,Mouse-HSC
3729,44.0865647,1.219859819,Mouse-HSC
3730,48.14344759,1.219859819,Mouse-HSC
3731,61.28802327,1.219859819,Mouse-HSC
3732,55.21356454,1.219859819,Mouse-HSC
3733,43.67608776,1.219859819,Mouse-HSC
3734,45.40440091,1.219859819,Mouse-HSC
3735,37.05362063,1.219859819,Mouse-HSC
3736,33.36333088,1.219859819,Mouse-HSC
3737,44.99841829,1.219859819,Mouse-HSC
3738,46.3589996,1.219859819,Mouse-HSC
3739,36.17838969,1.219859819,Mouse-HSC
3740,45.40478319,1.219859819,Mouse-HSC
3741,54.82702198,1.219859819,Mouse-HSC
3742,46.98818263,1.219859819,Mouse-HSC
3743,44.78977865,1.219859819,Mouse-HSC
3744,35.21940531,1.219859819,Mouse-HSC
3745,49.59455455,1.219859819,Mouse-HSC
3746,34.68970545,1.219859819,Mouse-HSC
3747,42.62756728,1.219859819,Mouse-HSC
3748,43.22048789,1.219859819,Mouse-HSC
3749,44.41136102,1.219859819,Mouse-HSC
3750,46.05552111,1.219859819,Mouse-HSC
3751,35.38799906,1.219859819,Mouse-HSC
3752,36.30356682,1.219859819,Mouse-HSC
3753,47.4397654,1.219859819,Mouse-HSC
3754,45.5824708,1.219859819,Mouse-HSC
3755,49.89030899,1.219859819,Mouse-HSC
3756,47.98593214,1.219859819,Mouse-HSC
3757,38.2563807,1.219859819,Mouse-HSC
3758,46.48644047,1.219859819,Mouse-HSC
3759,35.87279279,1.219859819,Mouse-HSC
3760,35.89944206,1.219859819,Mouse-HSC
3761,35.19528567,1.219859819,Mouse-HSC
3762,43.88812498,1.219859819,Mouse-HSC
3763,44.06011525,1.219859819,Mouse-HSC
3764,46.53941953,1.219859819,Mouse-HSC
3765,41.84532255,1.219859819,Mouse-HSC
3766,44.46704492,1.219859819,Mouse-HSC
3767,41.90171013,1.219859819,Mouse-HSC
3768,41.35233733,1.219859819,Mouse-HSC
3769,35.94748903,1.219859819,Mouse-HSC
3770,32.52374701,1.219859819,Mouse-HSC
3771,39.50971392,1.219859819,Mouse-HSC
3772,42.61238681,1.219859819,Mouse-HSC
3773,47.08492919,1.219859819,Mouse-HSC
3774,34.4905925,1.219859819,Mouse-HSC
3775,35.59137996,1.219859819,Mouse-HSC
3776,45.76510821,1.219859819,Mouse-HSC
3777,49.75493162,1.219859819,Mouse-HSC
3778,47.6734574,1.219859819,Mouse-HSC
3779,38.23529274,1.219859819,Mouse-HSC
3780,46.34232633,1.219859819,Mouse-HSC
3781,43.45547504,1.219859819,Mouse-HSC
3782,37.60070198,1.219859819,Mouse-HSC
3783,36.64420851,1.219859819,Mouse-HSC
3784,44.80449455,1.219859819,Mouse-HSC
3785,36.40636505,1.219859819,Mouse-HSC
3786,45.94393173,1.219859819,Mouse-HSC
3787,45.39090484,1.219859819,Mouse-HSC
3788,37.96671405,1.219859819,Mouse-HSC
3789,35.85658506,1.219859819,Mouse-HSC
3790,44.89622115,1.219859819,Mouse-HSC
3791,43.462418,1.219859819,Mouse-HSC
3792,35.56763147,1.219859819,Mouse-HSC
3793,41.93180095,1.219859819,Mouse-HSC
3794,43.60888414,1.219859819,Mouse-HSC
3795,48.61058562,1.219859819,Mouse-HSC
3796,43.25868887,1.219859819,Mouse-HSC
3797,42.22863021,1.219859819,Mouse-HSC
3798,44.06251528,1.219859819,Mouse-HSC
3799,57.93632831,1.219859819,Mouse-HSC
3800,45.13824712,1.219859819,Mouse-HSC
3801,34.08314684,1.219859819,Mouse-HSC
3802,49.32133445,1.219859819,Mouse-HSC
3803,36.89199482,1.219859819,Mouse-HSC
3804,52.04962075,1.219859819,Mouse-HSC
3805,44.41642651,1.219859819,Mouse-HSC
3806,43.78417142,1.219859819,Mouse-HSC
3807,43.42079936,1.219859819,Mouse-HSC
3808,43.72156655,1.219859819,Mouse-HSC
3809,43.95114537,1.219859819,Mouse-HSC
3810,36.2651772,1.219859819,Mouse-HSC
3811,53.70298729,1.219859819,Mouse-HSC
3812,33.60552062,1.219859819,Mouse-HSC
3813,42.3060978,1.219859819,Mouse-HSC
3814,43.92997729,1.219859819,Mouse-HSC
3815,41.06344135,1.219859819,Mouse-HSC
3816,34.8462713,1.219859819,Mouse-HSC
3817,34.24997734,1.219859819,Mouse-HSC
3818,45.27255128,1.219859819,Mouse-HSC
3819,46.72566496,1.219859819,Mouse-HSC
3820,50.22715873,1.219859819,Mouse-HSC
3821,43.58331496,1.219859819,Mouse-HSC
3822,48.02126684,1.219859819,Mouse-HSC
3823,45.85840266,1.219859819,Mouse-HSC
3824,41.3816663,1.219859819,Mouse-HSC
3825,44.56688727,1.219859819,Mouse-HSC
3826,34.05538059,1.219859819,Mouse-HSC
3827,49.82884413,1.219859819,Mouse-HSC
3828,45.06281987,1.219859819,Mouse-HSC
3829,45.3536707,1.219859819,Mouse-HSC
3830,36.98245903,1.219859819,Mouse-HSC
3831,40.85587566,1.219859819,Mouse-HSC
3832,50.98024262,1.219859819,Mouse-HSC
3833,44.06897225,1.219859819,Mouse-HSC
3834,62.98506093,1.219859819,Mouse-HSC
3835,46.10705821,1.219859819,Mouse-HSC
3836,46.07668764,1.219859819,Mouse-HSC
3837,34.16889611,1.219859819,Mouse-HSC
3838,46.80215212,1.219859819,Mouse-HSC
3839,36.3477722,1.219859819,Mouse-HSC
3840,49.14959095,1.219859819,Mouse-HSC
3841,45.31024876,1.219859819,Mouse-HSC
3842,34.76708563,1.219859819,Mouse-HSC
3843,47.52599445,1.219859819,Mouse-HSC
3844,43.69850595,1.219859819,Mouse-HSC
3845,44.24293095,1.219859819,Mouse-HSC
3846,48.62209219,1.219859819,Mouse-HSC
3847,35.03242382,1.219859819,Mouse-HSC
3848,36.59161787,1.219859819,Mouse-HSC
3849,45.74701753,1.219859819,Mouse-HSC
3850,34.78941638,1.219859819,Mouse-HSC
3851,42.68416315,1.219859819,Mouse-HSC
3852,43.34621105,1.219859819,Mouse-HSC
3853,44.13015698,1.219859819,Mouse-HSC
3854,52.62691361,1.219859819,Mouse-HSC
3855,49.40925291,1.219859819,Mouse-HSC
3856,43.28441852,1.219859819,Mouse-HSC
3857,54.70522999,1.219859819,Mouse-HSC
3858,43.5719722,1.219859819,Mouse-HSC
3859,54.65555464,1.219859819,Mouse-HSC
3860,50.32620496,1.219859819,Mouse-HSC
3861,47.21346068,1.219859819,Mouse-HSC
3862,34.60559927,1.219859819,Mouse-HSC
3863,47.14361054,1.219859819,Mouse-HSC
3864,39.64860389,1.219859819,Mouse-HSC
3865,44.28165206,1.219859819,Mouse-HSC
3866,43.65779677,1.219859819,Mouse-HSC
3867,49.43202612,1.219859819,Mouse-HSC
3868,35.31061753,1.219859819,Mouse-HSC
3869,43.17174197,1.219859819,Mouse-HSC
3870,35.13368958,1.219859819,Mouse-HSC
3871,43.86772628,1.219859819,Mouse-HSC
3872,45.87959784,1.219859819,Mouse-HSC
3873,34.96245239,1.219859819,Mouse-HSC
3874,47.94149043,1.219859819,Mouse-HSC
3875,43.54122835,1.219859819,Mouse-HSC
3876,36.63691209,1.219859819,Mouse-HSC
3877,52.65190596,1.219859819,Mouse-HSC
3878,51.69349308,1.219859819,Mouse-HSC
3879,47.42419179,1.219859819,Mouse-HSC
3880,45.14867248,1.219859819,Mouse-HSC
3881,51.25021192,1.219859819,Mouse-HSC
3882,45.54817033,1.219859819,Mouse-HSC
3883,42.54954776,1.219859819,Mouse-HSC
3884,44.65052584,1.219859819,Mouse-HSC
3885,43.20112983,1.219859819,Mouse-HSC
3886,36.17561837,1.219859819,Mouse-HSC
3887,47.79337585,1.219859819,Mouse-HSC
3888,42.45914177,1.219859819,Mouse-HSC
3889,54.68047683,1.219859819,Mouse-HSC
3890,48.30586472,1.219859819,Mouse-HSC
3891,48.79498641,1.219859819,Mouse-HSC
3892,35.78913279,1.219859819,Mouse-HSC
3893,35.81085024,1.219859819,Mouse-HSC
3894,42.11854171,1.219859819,Mouse-HSC
3895,35.40007815,1.219859819,Mouse-HSC
3896,45.32933271,1.219859819,Mouse-HSC
3897,45.22411901,1.219859819,Mouse-HSC
3898,41.81446655,1.219859819,Mouse-HSC
3899,61.09742125,1.219859819,Mouse-HSC
3900,44.47205539,1.219859819,Mouse-HSC
3901,49.95251985,1.219859819,Mouse-HSC
3902,35.70062212,1.219859819,Mouse-HSC
3903,42.46566864,1.219859819,Mouse-HSC
3904,43.65051499,1.219859819,Mouse-HSC
3905,50.0607413,1.219859819,Mouse-HSC
3906,43.29114233,1.219859819,Mouse-HSC
3907,34.85786795,1.219859819,Mouse-HSC
3908,46.97788989,1.219859819,Mouse-HSC
3909,46.13237803,1.219859819,Mouse-HSC
3910,54.13089226,1.219859819,Mouse-HSC
3911,47.40088766,1.219859819,Mouse-HSC
