Dim1 Dim2 Dataset
X40.118 6.5838427762067 15.0438884301681 rna
X41.118 4.71342804231998 -1.40579732222374 rna
X42.118 -10.4005360384906 -7.81583752198036 rna
X43.118 -12.5430807848895 -7.93632902664955 rna
X44.118 -3.78086302480343 -5.57894005341347 rna
X45.118 -3.92537496289852 -5.66506208939369 rna
X46.118 -0.0147472401583478 -3.50895061058815 rna
X47.118 -1.7365678330386 -4.88438572449501 rna
X48.118 -12.9312414904559 5.07218919234459 rna
X49.118 -2.45525584420803 -5.06578936142739 rna
X0.120 7.13263275423405 14.9008496804733 rna
X1.119 -1.94856343469265 -5.07880844635781 rna
X2.119 0.119672260669441 -3.30791558785256 rna
X3.119 6.57818176546452 -0.137543578575213 rna
X4.119 -0.626681802837728 -3.68235983414467 rna
X5.119 -1.19625131091717 -5.1720611052018 rna
X6.119 7.50320293703434 14.9249499841232 rna
X7.119 6.10868313112614 -0.398213018606264 rna
X8.119 4.72644998827335 -1.42459895176705 rna
X9.119 -1.84108469686153 17.7874358697433 rna
X10.119 -1.82280383309963 17.7748569055099 rna
X11.119 -4.39076421460751 -5.85775103134926 rna
X12.119 9.60371067324039 14.3820727868575 rna
X13.119 -7.12664411267879 -6.48903717560585 rna
X14.119 -1.00702223977688 -4.7647706465226 rna
X15.119 -0.30968511900547 -3.92744006676491 rna
X16.119 -1.25124213895443 17.6245368524093 rna
X17.119 -13.4667591830218 -7.84472527069863 rna
X18.119 6.22126629152653 15.2479671044845 rna
X19.119 1.32726754942295 -2.47979988617714 rna
X20.119 -3.60392401418331 -5.70281137986 rna
X21.119 10.2832122067487 13.8945716424483 rna
X22.119 8.03427173891422 14.89941726165 rna
X23.119 -7.79582355222347 16.30726466613 rna
X24.119 4.91703798570988 -1.28890414995964 rna
X25.119 -13.8163552065814 -8.09171738190468 rna
X26.119 6.19034769335148 -0.448682432005961 rna
X27.119 1.81616689958927 -2.3967560724717 rna
X28.119 9.52014210024235 3.78300843672935 rna
X29.119 3.06995560922977 -2.31612445874031 rna
X30.119 -5.57459495267513 -6.10453476471718 rna
X31.119 -7.16103217801693 -6.73763002915199 rna
X32.119 -4.92506692609432 -5.97711910767372 rna
X33.119 -0.276334651323585 -4.02693666977699 rna
X34.119 -10.3304009219134 -7.86567415756996 rna
X35.119 -1.29752448997143 -3.73680462403115 rna
X36.119 -3.810643889519 -5.37873615784462 rna
X37.119 0.187353513625832 -2.8028463320237 rna
X38.119 10.6280646542585 13.6067355676192 rna
X39.119 0.669644735244484 -2.9343480066758 rna
X40.119 -1.56414876184109 17.7532847924728 rna
X41.119 -7.05240438184383 -6.76498760742958 rna
X42.119 -4.70175502500179 18.5257419152755 rna
X43.119 -2.14808294973019 -5.25675310654457 rna
X44.119 3.09588839807865 -2.18985690636452 rna
X45.119 -0.679575697096615 -4.48689593834694 rna
X46.119 23.190475962547 1.24644444422905 rna
X47.119 -1.16023889979961 17.6329101129073 rna
X48.119 -5.74311588010433 -6.22358908219155 rna
X49.119 -1.02925292453411 -4.54052986664589 rna
X0.121 23.239641688255 1.43051419692222 rna
X1.120 23.0619473675763 1.7903207345504 rna
X2.120 8.72075130739567 14.7563060327071 rna
X3.120 11.3802552441632 12.8271440072555 rna
X4.120 22.893356821922 1.54312549071495 rna
X5.120 -9.73975036344173 -7.90658106369789 rna
X6.120 -5.15395877561214 -6.18083347840126 rna
X7.120 -9.5589852114642 -7.55627073807533 rna
X8.120 1.81183912554142 -2.47756685776528 rna
X9.120 23.1766343335187 1.83106217818443 rna
X10.120 -3.27925155362728 -5.64225019974526 rna
X11.120 8.83830311098454 2.08551607566063 rna
X12.120 23.3010850171125 1.34113011794273 rna
X13.120 23.188860438255 1.61318908171837 rna
X14.120 23.1304612378156 1.10671506362144 rna
X15.120 -6.72405288419369 -6.22358431381996 rna
X16.120 23.0238156537091 1.24004552798454 rna
X17.120 22.988348505882 1.30528185801689 rna
X18.120 -5.16574905118588 18.6552566094894 rna
X19.120 22.9698033551252 1.65258584456627 rna
X20.120 -13.9459633608783 4.41099152999107 rna
X21.120 0.0525754908597186 -3.3478058771592 rna
X22.120 22.9361119488752 1.64488659339134 rna
X23.120 23.262403986839 1.5299058957595 rna
X24.120 -5.24287221631649 -5.77140249771889 rna
X25.120 22.8993935803449 1.82481060462181 rna
X26.120 -13.6659312029803 -7.81232895417031 rna
X27.120 23.2844739178693 1.77765355544273 rna
X28.120 22.9718518475568 1.37526712851707 rna
X29.120 -1.4355242033923 -5.43630375428017 rna
X30.120 22.9288487652814 1.75759754615013 rna
X31.120 0.898911736396523 -3.07877554459389 rna
X32.120 23.0358033398664 1.25976226763908 rna
X33.120 22.9636159161603 1.30104563670341 rna
X34.120 23.3782353619611 1.60924277739708 rna
X35.120 -1.37158260545376 -4.72475399536904 rna
X36.120 22.9363045910871 1.85586128668968 rna
X37.120 22.8519578198468 1.48282323317711 rna
X38.120 23.2795949200666 1.8156896634597 rna
X39.120 -0.66914100250843 -4.15272559685524 rna
X40.120 0.0165979484593585 -3.61325230164345 rna
X41.120 -6.73211715421322 -6.73490490479286 rna
X42.120 23.1969399670636 1.24143979983513 rna
X43.120 9.69353534975407 3.83996949629967 rna
X44.120 8.47292377748844 14.8581498666305 rna
X45.120 9.6599736432111 14.3017724557418 rna
X46.120 -5.87414500913265 18.5939296288985 rna
X47.120 22.9597211102521 1.8335712953109 rna
X48.120 -10.9915480395282 -7.87580122513588 rna
X49.120 2.92478134432194 -2.38686980767067 rna
X0.122 -1.08669195375088 -4.56613196892555 rna
X1.121 -6.25945947370174 -6.42060865921791 rna
X2.121 -1.85701427659634 -5.19622959656532 rna
X3.121 -1.26891002854946 -4.66001333756264 rna
X4.121 -0.783362456175117 -3.80908479256447 rna
X5.121 -13.6452584048236 -7.84783472580727 rna
X6.121 -1.74719963273647 17.9942325158614 rna
X7.121 4.82850887575504 -1.11757816834267 rna
X8.121 8.25843860903141 0.756019334365766 rna
X9.121 5.9275198201215 -0.427376975248415 rna
X10.121 8.29653694429752 1.00608311133568 rna
X11.121 -1.34257427653912 -4.2952722506028 rna
X12.121 6.64735271730778 -0.0781698421936818 rna
X13.121 -1.75493202409389 -5.01338161988075 rna
X14.121 9.8242049435651 3.51845155196373 rna
X15.121 9.0635266522443 2.5097917123336 rna
X16.121 -14.5715355654681 3.89106688933555 rna
X17.121 6.47448208132145 15.1457980676192 rna
X18.121 -12.0526795168841 -8.00283302826698 rna
X19.121 -2.16639087400082 -4.85005249543007 rna
X20.121 -4.97797296247128 18.6696685357589 rna
X21.121 4.35628416338322 -1.63022585673149 rna
X22.121 -10.3844523211444 -7.86497606797035 rna
X23.121 5.40223266878483 -0.851284106205065 rna
X24.121 2.0194125393903 -2.74030651612099 rna
X25.121 9.04355289736149 14.6485627694625 rna
X26.121 -10.8090185900653 -8.03905643982704 rna
X27.121 -10.1292223711932 -7.98411287827309 rna
X28.121 -5.40294835767391 -6.29434265656288 rna
X29.121 -2.73761770925167 -5.62555756134804 rna
X30.121 10.4582667569196 13.7611354394454 rna
X31.121 -8.28921029767635 -7.26213802857216 rna
X32.121 -2.025771715256 -4.17614211602028 rna
X33.121 6.52882339754459 -0.119133670757372 rna
X34.121 -14.6444592257464 3.7782562776107 rna
X35.121 -7.33864066800716 -6.80585922760781 rna
X36.121 4.71857216158268 -1.40019377035912 rna
X37.121 -1.97552416524532 -5.28532328171547 rna
X38.121 9.26237442293522 3.03346405463402 rna
X39.121 -3.85766527852657 18.1890719934005 rna
X40.121 -10.4072203417743 -7.86627258820351 rna
X41.121 9.50984241762516 3.25598893599693 rna
X42.121 -4.21828220090511 -5.89776434464272 rna
X43.121 3.81314136782047 -1.95547558827217 rna
X44.121 -13.8185524722064 -8.08603157563027 rna
X45.121 23.0731530407941 1.74211488204185 rna
X46.121 -4.09603736600521 18.2722991509933 rna
X47.121 5.69192697801945 -0.502894942591745 rna
X48.121 -1.31518814763668 -4.58945693535622 rna
X49.121 11.2519955853498 13.0753539605636 rna
X0.123 -10.8163409014666 -8.02489962143715 rna
X1.122 2.60757400789616 -2.67399622959908 rna
X2.122 5.45645668306705 -0.754311633239348 rna
X3.122 -8.24042651853207 -7.32597317261513 rna
X4.122 2.20167496004459 -2.59129323525246 rna
X5.122 -11.8146681567157 -8.12481607956703 rna
X6.122 -1.21604047021511 -4.84942068619545 rna
X7.122 -9.05574557981136 -7.69672932190712 rna
X8.122 6.40031196871159 -0.213088084886629 rna
X9.122 2.92545511522648 -2.37900640530403 rna
X10.122 -3.15663383206966 -5.43412174744423 rna
X11.122 9.09923317232487 14.6353400750655 rna
X12.122 9.50900413790104 3.32118020491783 rna
X13.122 3.82686378755924 -1.90897168679054 rna
X14.122 1.60105731287357 -2.67353417439278 rna
X15.122 1.47737195291874 -2.53194143338021 rna
X16.122 5.1619005421674 -0.939487178752977 rna
X17.122 -2.24366555413845 -4.92362274689491 rna
X18.122 -9.81713245114925 -7.61495937866982 rna
X19.122 9.85609485903141 3.48084149794761 rna
X20.122 2.6827299813306 -2.51170124573525 rna
X21.122 -9.80631683072689 -7.73185648484047 rna
X22.122 -12.3724608202899 -7.96538843674477 rna
X23.122 0.494568488982888 -2.79125704331215 rna
X24.122 7.86828090944645 0.824557642509382 rna
X25.122 -0.69966906360033 -4.0561307863694 rna
X26.122 1.92937233248112 -2.82002343697365 rna
X27.122 1.34747066297886 -2.94478764099892 rna
X28.122 1.6768934945142 -2.84378518624123 rna
X29.122 2.4985864380872 -2.59899606270607 rna
X30.122 3.37521269121525 -2.09329475922402 rna
X31.122 -2.04275486669186 -4.66125525994118 rna
X32.122 9.66418983736393 3.78215775923912 rna
X33.122 1.61909057894108 -2.83967055840309 rna
X34.122 -2.17040941915157 -5.5590764479142 rna
X35.122 -9.06301734647396 -7.57839312119301 rna
X36.122 -1.50956580838802 -5.11660255951699 rna
X37.122 -9.83429954251888 -8.0455585913163 rna
X38.122 2.24285557070133 -2.44238819641884 rna
X39.122 -7.13036153516415 -6.69186367554482 rna
X40.122 -8.88552806577328 -7.68513598007973 rna
X41.122 -13.4555592318499 -8.17552771134194 rna
X42.122 -8.54411361417416 -7.52482475800331 rna
X43.122 -11.2087807436908 -8.0836936430436 rna
X44.122 -1.27396283349636 -4.31530227227028 rna
X45.122 -4.84302804669979 -6.06545366806801 rna
X46.122 -13.4234432955706 -8.04206003708656 rna
X47.122 2.51445319452641 -2.5445455507737 rna
X48.122 -9.10949561795834 -7.67443050904091 rna
X49.122 4.03761484423038 -1.80675675434883 rna
X0.124 -5.42525336942318 -6.11288513703163 rna
X1.123 7.1033854702985 14.932547907402 rna
X2.123 9.2048897961652 14.5569604440231 rna
X3.123 1.35111214914677 -2.86136354965981 rna
X4.123 -14.6910080691302 3.70024095015709 rna
X5.123 -1.77584264478329 17.8179458184737 rna
X6.123 23.0633053998029 1.73325071768944 rna
X7.123 1.87762548723576 7.09139810042564 rna
X8.123 5.41643860140202 15.6524661584396 rna
X9.123 -14.834161259743 2.58291683631126 rna
X10.123 10.990826151756 13.3222802682418 rna
X11.123 -1.99352429113033 17.6928676171798 rna
X12.123 -2.81463811597469 17.9049151940841 rna
X13.123 -4.43799493512753 18.4673484368819 rna
X14.123 23.3424973706281 1.01863477664177 rna
X15.123 22.796417735008 1.63678060012047 rna
X16.123 11.4824614743268 12.8750289483566 rna
X17.123 -7.32538840970638 17.2189944787521 rna
X18.123 -1.24847779473904 17.7209399743575 rna
X19.123 23.8686928967511 -2.61347581906136 rna
X20.123 9.79197933473942 14.1965735955733 rna
X21.123 8.71414806642887 14.7552522225875 rna
X22.123 -1.24956605634335 -4.60463776154335 rna
X23.123 9.62453319826481 14.3244918389816 rna
X24.123 0.241544804958077 -3.10455312294777 rna
X25.123 5.91030695238468 15.3997043176192 rna
X26.123 23.0429940442121 1.07042656378929 rna
X27.123 -8.09654710492733 -7.13124002976235 rna
X28.123 -3.72765991887691 18.1481498284835 rna
X29.123 8.42209102907536 14.8619731469649 rna
X30.123 7.67079021730778 0.539970736076277 rna
X31.123 9.11744262972233 14.6020253701705 rna
X32.123 7.10859920778629 14.9436400933761 rna
X33.123 22.812323115257 1.31401286559288 rna
X34.123 -14.7842316409076 3.21939430670921 rna
X35.123 6.35018112459537 15.2324107690353 rna
X36.123 -3.19253967008236 -5.69575514359291 rna
X37.123 -2.27432725629452 17.7523997827071 rna
X38.123 8.46125080385563 1.31652484374229 rna
X39.123 5.1011734227216 15.7009891076583 rna
X40.123 6.82506992617008 14.9875453515548 rna
X41.123 -14.0145716448748 4.37260995345299 rna
X42.123 -0.119556762787132 -4.20475735230263 rna
X43.123 -1.91014180383327 17.7836688561935 rna
X44.123 9.3352084378278 14.4823373361129 rna
X45.123 9.68200542726871 14.1980279489059 rna
X46.123 6.99435093202946 14.9167264504928 rna
X47.123 23.0388016919172 1.81305251555626 rna
X48.123 -13.3054747363055 -7.9074126677018 rna
X49.123 -6.83892343244198 17.6984637780685 rna
X0.125 2.32981231012699 -2.7849110559922 rna
X1.124 -3.95103213986996 -5.6822339491349 rna
X2.124 -0.953809150072365 -4.38162698311623 rna
X3.124 2.25585915842411 -2.67435457272347 rna
X4.124 -1.84971914491299 17.6986983819503 rna
X5.124 4.46526529589054 -1.57244046492394 rna
X6.124 -1.74939189157131 -4.73580565018471 rna
X7.124 -0.656583872201471 -4.21300520462807 rna
X8.124 7.24772360124943 0.295490364601057 rna
X9.124 -9.3290514727557 -7.94441952271279 rna
X10.124 7.890372774986 0.772295932342451 rna
X11.124 6.38052036562321 0.0184468431967906 rna
X12.124 -3.43059323033932 -5.62474741501625 rna
X13.124 0.383622668174477 -3.69549788994606 rna
X14.124 -1.23701296052578 -4.28548636002358 rna
X15.124 -2.68838951787594 -5.56274857086952 rna
X16.124 -5.53951642713192 -5.81580080551918 rna
X17.124 -6.89081285199764 -6.71403564972695 rna
X18.124 -13.7641262789691 -7.96791090531166 rna
X19.124 2.10358598032352 -2.88649405999001 rna
X20.124 -2.82840583524349 -5.3578030065995 rna
X21.124 -2.45292816362026 -5.14439358277138 rna
X22.124 -0.724938303741245 -4.52737178368386 rna
X23.124 -7.20304010114315 -6.38200296921547 rna
X24.124 -2.42874381742123 -5.63521923584755 rna
X25.124 2.07028629579899 -2.70946373505409 rna
X26.124 -13.4862742205584 -7.85633101029213 rna
X27.124 -9.52965305051449 -7.97182287735756 rna
X28.124 -2.38488302430752 -5.17927422089394 rna
X29.124 -10.0521359225238 -7.72872604889687 rna
X30.124 5.31958725252506 -0.785060641298849 rna
X31.124 -1.30750069818142 -5.50592579407509 rna
X32.124 8.26614620485661 0.869883040954512 rna
X33.124 -14.3307127734149 -8.12710346741493 rna
X34.124 -7.99404094419125 -7.1985651449662 rna
X35.124 -1.39847401580456 -4.49813451332863 rna
X36.124 -0.941134579988746 -5.13164915604408 rna
X37.124 -0.873294748874931 -3.81759919686135 rna
X38.124 -7.28024480542782 -6.78872980637367 rna
X39.124 1.4336483696973 -2.77011670632179 rna
X40.124 2.37718250551579 -2.58118404907997 rna
X41.124 -9.28762958249691 -7.79220499558266 rna
X42.124 4.85459711351749 -1.20402373833473 rna
X43.124 -12.1241287966693 -8.04657043976601 rna
X44.124 -5.16190765103939 18.7435954614181 rna
X45.124 4.63913872042057 -1.4254722790223 rna
X46.124 6.24047472277042 15.2264131112594 rna
X47.124 -7.00736472806576 -6.85944761795815 rna
X48.124 9.72751095095036 14.2437633080978 rna
X49.124 -10.1080260058368 -7.93167414231117 rna
X0.126 6.21842481890079 -0.0714300469857045 rna
X1.125 -3.19036672315243 3.05633554892723 rna
X2.125 9.51964332857487 14.3920091195602 rna
X3.125 9.85223915377018 14.1859954400558 rna
X4.125 6.65087463655827 15.0446132226485 rna
X5.125 10.8375163296735 13.4528010888595 rna
X6.125 8.67758228578922 1.68358979659263 rna
X7.125 -2.95135162076595 2.93812952475731 rna
X8.125 8.12905361452457 14.7936843438644 rna
X9.125 1.67706849375126 6.8783105416793 rna
X10.125 -1.55523649654034 1.20110748248283 rna
X11.125 8.67831566133854 14.765929560234 rna
X12.125 -12.2573313494647 5.56810746627037 rna
X13.125 6.73285915651676 0.0880971951979808 rna
X14.125 22.1343941906965 1.56161532836143 rna
X15.125 -3.96461675367001 2.5176361604232 rna
X16.125 -14.7128090640033 2.417549948265 rna
X17.125 11.3495745877301 12.9992564721603 rna
X18.125 11.2102961758649 13.1331580682296 rna
X19.125 11.4528641919172 12.9051030679244 rna
X20.125 8.2135510663068 0.970521907379072 rna
X21.125 1.82927586832401 7.03849111037437 rna
X22.125 1.50572564401981 6.69348893599693 rna
X23.125 1.82637455263493 7.03578649001304 rna
X24.125 2.12668278017399 -8.00560440583046 rna
X25.125 23.2155099133527 1.28851912455742 rna
X26.125 8.45683624544498 14.8579972787399 rna
X27.125 5.3181185940778 15.6694530053634 rna
X28.125 -12.3662380953753 5.48469386534874 rna
X29.125 22.2237706402814 1.37593565421287 rna
X30.125 9.72944595613834 3.61043439345543 rna
X31.125 -3.80119130811336 -5.83100714249428 rna
X32.125 -0.0863836785280988 4.78111348586265 rna
X33.125 6.16645290651676 -0.230324526260454 rna
X34.125 5.2126555661237 15.7003482385177 rna
X35.125 -14.7856240054095 3.54071412520592 rna
X36.125 22.1428742627179 1.56530199485008 rna
X37.125 11.5576377133405 12.7390759988326 rna
X38.125 1.84123399057743 7.05334029631798 rna
X39.125 22.1179814557111 1.56995616393272 rna
X40.125 5.09281160631535 -1.01822139782723 rna
X41.125 23.1099953869855 1.74351487593834 rna
X42.125 -4.23039910993221 -10.8088337378007 rna
X43.125 22.9118619183576 1.11648581462089 rna
X44.125 5.42497017183659 -0.735520434508879 rna
X45.125 23.1266694287336 1.62291346030418 rna
X46.125 11.243249438194 13.1105540795821 rna
X47.125 7.88592483797428 14.8900998635787 rna
X48.125 22.9626031140363 1.09504983859245 rna
X49.125 7.7263045529401 14.9182466073531 rna
X0.127 -0.951894768091469 -4.45282115502175 rna
X1.126 0.304831526664467 -3.23663653893288 rna
X2.126 -0.330761023374824 -3.8134504751664 rna
X3.126 -3.07042620381954 -5.43984665436562 rna
X4.126 -7.25492618283871 -6.41772284073647 rna
X5.126 -1.63168261251095 -4.58232392830666 rna
X6.126 3.19977142610905 -2.17936064762886 rna
X7.126 -1.83734629354122 17.8054374261398 rna
X8.126 -12.645835377785 -8.00868429703529 rna
X9.126 -1.05177063545826 -4.73646034760292 rna
X10.126 1.75343467989323 -2.82767095131691 rna
X11.126 -7.36188314160946 -7.05517305893715 rna
X12.126 -13.0252718707049 -8.01378931565102 rna
X13.126 -2.51880500516537 -5.16750206513222 rna
X14.126 -13.4938883563006 -7.79933990998085 rna
X15.126 -8.89529655179623 -7.81861033005532 rna
X16.126 -3.57358048162106 -5.19972290558632 rna
X17.126 -1.49728617868069 -3.96252097649391 rna
X18.126 -1.14134506187084 -4.95086254639443 rna
X19.126 0.139367065814705 -3.21646561188515 rna
X20.126 3.55266716280338 -2.09731449646767 rna
X21.126 3.11331631937382 -2.26666202111061 rna
X22.126 0.964871786025734 -3.15510191483315 rna
X23.126 -10.0105232974017 -7.51524653000649 rna
X24.126 -1.91086611947659 -5.16816725296791 rna
X25.126 -14.5048393984759 -8.10823168320473 rna
X26.126 -10.0385889788592 -7.56844725174721 rna
X27.126 -1.30432317456844 -4.28140701813515 rna
X28.126 -2.3069442292178 -5.35201992554482 rna
X29.126 -1.10928083262089 -4.22087778611 rna
X30.126 -4.54831049642208 -6.00945438904579 rna
X31.126 4.18383695879337 -1.76405109925087 rna
X32.126 6.35431196489689 -0.345518221090395 rna
X33.126 -10.225744702431 -8.003677030037 rna
X34.126 -2.09408459863308 -5.01042332215126 rna
X35.126 4.8983221272504 -1.35659279389199 rna
X36.126 -9.58634040555599 -7.81334986252602 rna
X37.126 4.97384359636662 -1.04920690221604 rna
X38.126 -4.00262639722469 -5.40972151322182 rna
X39.126 -1.32172635993603 -4.75851454300698 rna
X40.126 -11.8805804034198 -8.07807936234291 rna
X41.126 -3.33152339658382 -5.89654984040077 rna
X42.126 6.12852909365055 -0.177197475860674 rna
X43.126 -12.8621125002826 -7.8272878126603 rna
X44.126 -0.154912479730873 -3.37577261490639 rna
X45.126 -5.11589811048153 -6.02170624298866 rna
