,0,1,
539,0.247796118,0.701590955,Human-Ex Neuron
540,0.3139382,0.787060499,Human-Ex Neuron
541,0.315341949,0.785698175,Human-Ex Neuron
542,0.232087523,0.649290562,Human-Ex Neuron
543,0.153458193,0.598682225,Human-Ex Neuron
544,0.141380578,0.578130186,Human-Ex Neuron
545,0.184747279,0.604608297,Human-Ex Neuron
546,0.309423029,0.736471415,Human-Ex Neuron
547,0.304299116,0.723200619,Human-Ex Neuron
548,0.156786233,0.588198185,Human-Ex Neuron
549,0.32071206,0.772061229,Human-Ex Neuron
550,0.156632453,0.576099873,Human-Ex Neuron
551,0.189015195,0.605710149,Human-Ex Neuron
552,0.209761366,0.612617433,Human-Ex Neuron
553,0.187351704,0.605530977,Human-Ex Neuron
554,0.13331148,0.593695343,Human-Ex Neuron
555,0.225725442,0.685536206,Human-Ex Neuron
556,0.151801124,0.572238386,Human-Ex Neuron
557,0.236497805,0.672692895,Human-Ex Neuron
